stop_I;lat;lon;name
7@FM2032_600;43.8094209141484;11.3137955571172;Bosconi
7@FM2033_600;43.8103000934157;11.3149023403131;San Clemente
7@FM2034_600;43.8154914403481;11.3170263748161;San Michele A Muscoli
7@FM2035_600;43.8186032481411;11.319189136913;Poggiolino
7@FM2036_600;43.8267255769534;11.3261765189895;Podere Moro
7@FM2037_600;43.8318816909596;11.3296642402654;Saletta
7@FM2038_600;43.8365955830029;11.3322415295485;Le Cannelle
7@FM2039_600;43.8408095396456;11.3351273806877;Montereggi
7@FM2040_600;43.8442726040063;11.3383662740372;Vecchia Molina
7@FM2041_600;43.8508044763374;11.3394691556133;Torre Di Buiano
7@FM2042_600;43.8558910484789;11.3421738634026;Fiesole Case Nuove
7@FM2043_600;43.859258938619;11.3430121554181;Case Nuove
7@FM2044_600;43.8618271339593;11.3411027261179;Masseto
7@FM2045_600;43.8631279705235;11.3402312644655;Fiesole Quattro Strade
7@FM2046_600;43.8584339169739;11.3397333833454;Acquinvogliolo 02
7@FM2047_600;43.8582319475123;11.3372851476655;La Cascina
7@FM2048_600;43.8560812542612;11.3346290857488;Canto E Rosai
7@FM2049_600;43.8543273998447;11.3297168552074;Campolungo
7@FM2050_600;43.8447506227763;11.3239082847387;Massetino
7@FM2051_600;43.8453729205756;11.3242586346706;Molino Nuovo
7@FM2052_600;43.8543294377279;11.3293299903391;Il Molinuzzo
7@FM2053_600;43.8562096783466;11.3349136158133;Belvedere
7@FM2054_600;43.8582717125815;11.3375417783122;Fiesole Olmo
7@FM2055_600;43.8584034991554;11.3400579452901;Acquinvogliolo 01
7@FM2056_600;43.8630071250537;11.3405002969469;Indicatorio
7@FM2057_600;43.8615707759596;11.34109113374;L'Alberaccio
7@FM2058_600;43.8590690682922;11.3432266978719;San Friano
7@FM2059_600;43.8557686472758;11.3419433678314;Catena
7@FM2060_600;43.8504897164175;11.339671455054;Palagina
7@FM2061_600;43.8440079276659;11.338233211426;Acquinvogliolo
7@FM2062_600;43.8405969325526;11.3349574382585;Villa Vita
7@FM2063_600;43.8363521885176;11.3320755721684;Villa Monetti
7@FM2064_600;43.8306490997983;11.3284335720751;Saletta 01
7@FM2065_600;43.8263687424937;11.3259524840397;Il Colombaio
7@FM2066_600;43.819047826517;11.3194069242718;Il Poggiolino
7@FM2067_600;43.8153133530934;11.3170884930256;Villa Ronconi
7@FM2068_600;43.8101980880654;11.3147733248604;Monte Fanna
7@FM2069_600;43.8092585345703;11.3135978859994;Bosconi 02
7@FM2070_600;43.8080842248143;11.3102299962329;Baccano
7@FM2071_600;43.8079879115067;11.3075250530468;Fiesole Camping
7@FM2072_600;43.808310932073;11.3039623174562;Villa Rinuccino
7@FM2073_600;43.8075985003203;11.3021800481259;Fossataccio
7@FM2074_600;43.8070820558762;11.2967506762937;Borgunto
7@FM2075_600;43.8070240322561;11.2944858079152;Fiesole Gramsci
7@FM2076_600;43.8077783467852;11.3239776029107;Villa Peyron
7@FM2077_600;43.8032038748365;11.3251194430333;Castel Di Poggio
7@FM2078_600;43.7996990129572;11.3250222950586;Castello
7@FM2079_600;43.7942843827969;11.3298368508301;Podere La Fonte
7@FM2080_600;43.791015322991;11.3327439620126;Montebeni
7@FM2081_600;43.7892016976906;11.35054789948;Il Lago
7@FM2082_600;43.7875921391036;11.3576129000358;Pontanico
7@FM2083_600;43.7847709821512;11.3601598866104;Romena
7@FM2084_600;43.7843111344809;11.3654156493643;Fiesole Arno
7@FM2086_600;43.78572814015;11.3743619921778;Le Falle
7@FM2088_600;43.784226468241;11.3660259094988;Polifemo
7@FM2089_600;43.7844372567337;11.3610601631983;Compiobbi
7@FM2090_600;43.781414444588;11.3589854729948;Campacci
7@FM2091_600;43.7735310802086;11.3546620808655;Quintole
7@FM2092_600;43.7717954318526;11.3493165228014;Anchetta
7@FM2093_600;43.7716285885704;11.3491111923559;Il Ponte
7@FM2094_600;43.7734357885219;11.3546987215701;Torraccia
7@FM2095_600;43.7809804820039;11.3590724742296;Tosco-Romagnola
7@FM2096_600;43.7844141568463;11.3610887685887;Mazzini
7@FM2097_600;43.7847923820853;11.3602135457618;Sottopasso Fs
7@FM2098_600;43.7876314684032;11.3576703729802;Sambre
7@FM2099_600;43.7894983672732;11.3468036544493;Pieve Di Romena
7@FM2100_600;43.7910743378679;11.3327198474547;Tre Pini
7@FM2101_600;43.7942964207082;11.329908788121;La Montanina
7@FM2102_600;43.7996965795769;11.3251418449483;Vincigliata
7@FM2103_600;43.8032033375511;11.3251458387073;Paterno
7@FM2104_600;43.807330839876;11.3251739332835;Rio Torto
7@FM2105_600;43.7700030214354;11.3372816197626;Il Renaio
7@FM2106_600;43.7688020517175;11.3354721502397;Gualchiere
7@FM2107_600;43.7671183185303;11.3376770555118;Viacce
7@FM2108_600;43.7682835372268;11.3392521716315;Molino
7@FM2109_600;43.7288990008441;11.3268799174507;Bagno A Ripoli Mazzini
7@FM2110_600;43.728647208196;11.3422218972919;San Giorgio 02
7@FM2115_600;43.7291745827756;11.1263342917599;Roncigliano Civico 3
7@FM2116_600;43.7292267970969;11.126528625674;Roncigliano Marciola
7@FM2122_600;43.8339088436737;11.2146274960022;Biondi
7@FM2123_600;43.7667574197265;11.1875916696071;Ponte A Greve 03
7@FM2124_600;43.8367698686222;11.2106408885691;Abba
7@FM2125_600;43.8355275978976;11.2161162130654;Porcellane
7@FM2126_600;43.8363409477362;11.2017583994287;Sesto Fiorentino Don Minzoni
7@FM2127_600;43.8379183291465;11.1986274908543;Nazario Sauro
7@FM2128_600;43.841100938274;11.1966390783034;Olmo 03
7@FM2129_600;43.838920488736;11.1968451364782;Donatello
7@FM2138_600;43.7752384837902;11.0932973417911;Piazza Pratelli
7@FM2139_600;43.7934958586116;11.1031977785112;Gobetti
7@FM2140_600;43.7947403935447;11.1013738936685;Signa La Pira
7@FM2141_600;43.7303054500717;11.0195536246972;Montelupo Fiorentino
7@FM2142_600;43.7405407371948;11.0611137487817;Spazzavento
7@FM2167_600;43.8436502107676;11.1416944526025;Biancospino
7@FM2169_600;43.8183429433257;11.1435388464036;Cimabue
7@FM2170_600;43.8437728700333;11.1416350887585;Fibbiana
7@FM2172_600;43.8481919661352;11.1340224801143;Fratelli Cervi
7@FM2173_600;43.8228146818494;11.1328892114187;Xxiv Maggio
7@FM2174_600;43.8242090890226;11.129799041598;Campi Bisenzio San Lorenzo
7@FM2175_600;43.8254708497155;11.1290060458867;Tosca Fiesoli 01
7@FM2176_600;43.826641066107;11.1263598721582;Cimitero Comunale
7@FM2177_600;43.8281038386606;11.122744594429;Cimitero Misericordia
7@FM2178_600;43.8245832113356;11.120097735104;Palestro
7@FM2179_600;43.8226024768815;11.1186355259937;Gramignano
7@FM2180_600;43.8213125305389;11.1209510122626;Pista Di Atletica
7@FM2181_600;43.8184485551286;11.1229416996272;Volta Prata
7@FM2182_600;43.8166019329759;11.1273416646258;Terracini
7@FM2183_600;43.8142308077132;11.132101920352;Convento
7@FM2184_600;43.8074554029004;11.1263206721796;Del Santo
7@FM2185_600;43.8081034670543;11.1233585916024;Giardini Carraia
7@FM2186_600;43.8085062066482;11.1206483492756;Gorinello 01
7@FM2187_600;43.8060875860059;11.1185285634339;San Martino 07
7@FM2188_600;43.8065795103438;11.1111861642509;Pistoiese 39
7@FM2189_600;43.8076467046564;11.1026081798592;Pistoiese 41
7@FM2190_600;43.8091073811512;11.0917032014693;Pistoiese 43
7@FM2191_600;43.8101419628615;11.086085492888;Pistoiese 45
7@FM2192_600;43.8114625230733;11.0827931876431;Sant'Angelo A Lecore
7@FM2193_600;43.8115557607527;11.0784153060342;Crocicchio Dell'Oro
7@FM2194_600;43.8123871852771;11.0735376603918;Le Mosche
7@FM2195_600;43.8133393999156;11.0677056137774;Caiano
7@FM2196_600;43.8139685574448;11.0640216107283;Carcerina
7@FM2197_600;43.8099708131018;11.0865830616698;Pistoiese 50
7@FM2198_600;43.8089675003463;11.0922127160806;Pistoiese 48
7@FM2199_600;43.8074690793644;11.1034535569838;Pistoiese 46
7@FM2200_600;43.8064097135571;11.1120721808756;Pistoiese 44
7@FM2202_600;43.8154990001253;11.128067178943;Torricella
7@FM2203_600;43.8177499054534;11.1290315511067;San Martino
7@FM2204_600;43.8190796018623;11.1286995622478;Manetti
7@FM2205_600;43.8216731241978;11.1204415043297;Palestro 02
7@FM2206_600;43.8229390827617;11.1189334510975;Palestro 01
7@FM2207_600;43.8265623953134;11.1211478518652;Chiella
7@FM2208_600;43.8270449108247;11.1252207446245;Cimiteri
7@FM2209_600;43.8484292111627;11.1336559151743;Marinella
7@FM2210_600;43.8497760788861;11.1326602697273;Il Pecci
7@FM2211_600;43.7521524774027;11.1790572834629;Ciliegi
7@FM2212_600;43.7519665527764;11.1791281640521;Ciliegi 02
7@FM2214_600;43.7953927934141;11.1488256053209;Scuola Verga
7@FM2220_600;43.8386720725184;11.1992273625001;Sesto Fiorentino Conti
7@FM2221_600;43.8563143999473;11.1450065148557;Calenzano Fs
7@FM2263_600;43.7764514387327;11.143916210598;Porto
7@FM2264_600;43.7779894782083;11.1442489130234;La Fiorita 02
7@FM2275_600;43.7727081712099;11.1540995563069;Botteghino Borgo Ai Fossi
7@FM2279_600;43.7540294296711;11.1821053798745;Colombo 01
7@FM2280_600;43.7520070140322;11.180145649374;Fanfani 01
7@FM2281_600;43.7476112549411;11.1735659025002;Ponte Di Formicola
7@FM2282_600;43.7469097976519;11.1758877671383;Triozzi
7@FM2283_600;43.7496166547459;11.1748743211891;Cooperazione
7@FM2284_600;43.7521923672175;11.1805057521546;Fanfani 02
7@FM2285_600;43.7542272728713;11.1823863353287;Colombo 02
7@FM2286_600;43.7577711253545;11.1825717140065;Francoforte Sull'Oder
7@FM2290_600;43.8637817165341;11.1691372248703;Giusti Betti
7@FM2297_600;43.7750904591493;11.1346273133007;Casa Del Popolo
7@FM2298_600;43.7726016877708;11.1350714726943;Pio La Torre
7@FM2299_600;43.8059531297845;11.1378910428136;Pt San Piero
7@FM2300_600;43.8070762351243;11.1393380664821;Rose
7@FM2301_600;43.8109835345448;11.0858345647153;Campi Bisenzio Berlinguer
7@FM2302_600;43.7561637019036;11.1994873740267;Delle Bagnese
7@FM2303_600;43.7530305988547;11.2021541152531;Delle Bagnese 03
7@FM2304_600;43.7433389672618;11.2138954445125;Ponte All'Asse 01
7@FM2308_600;43.7531556192865;11.2016936606583;Delle Bagnese 04
7@FM2309_600;43.7564450787737;11.1992339736419;Delle Bagnese 02
7@FM2310_600;43.8153890008188;11.1438216909664;Palagetta 06
7@FM2313_600;43.73817463127;11.2590198284433;Cavatori Cinque Vie
7@FM2314_600;43.7359036383805;11.2561769210847;Cave Monteripaldi Cascine
7@FM2405_600;43.8373832007241;11.1539381991104;Allende Einstein
7@FM2406_600;43.8354687854188;11.1532847165752;Maestri Del Lavoro
7@FM2407_600;43.7530677756583;11.3176010034401;Bagno A Ripoli Robinson
7@FM2408_600;43.7404652423343;11.2980959322253;Piazza Bacci
7@FM2409_600;43.746542764991;11.3128113106797;Ritortoli Casanuova
7@FM2410_600;43.7466543732569;11.3128575262274;Ritortoli Baroncelli
7@FM2411_600;43.7399672788375;11.297114465152;Ferrero
7@FM2484_600;43.845332394399;11.1205380156946;Campi Bisenzio Maiano
7@FM2485_600;43.8173687796032;11.1253234561601;Mammoli
7@FM2486_600;43.7686938368288;11.1481696263947;Scuola Pettini
7@FM3001_600;43.7699093381314;11.3409773317104;Campati
7@FM3008_600;43.744712490426;11.124241963864;Via Di Roncigliano
7@FM3009_600;43.7446800755935;11.1242904941132;Bricoli
7@FM3017_600;43.7754762359278;11.3631443225831;Il Roseto
7@FM3018_600;43.8302963131035;11.2625176464849;Masse 11
7@FM3019_600;43.7541562126092;11.1785617530853;De Andre'
7@FM3022_600;43.7614761186937;11.1997038170726;Ronco Lungo
7@FM3023_600;43.784326806374;11.2397955037156;Maragliano San Iacopino
7@FM3030_600;43.7269933015971;11.0949928199478;Inno
7@FM3031_600;43.7156974972399;11.079015782847;Scappella
7@FM3037_600;43.7178968704598;11.2920950695933;Costa Al Rosso
7@FM5061_600;43.8468423826776;11.1452687125553;Telecom
7@FM5064_600;43.8551174024856;11.1502499533311;Nome Di Gesu'
7@FM5154_600;43.8154151261915;11.1401763824668;Scuole
7@FM5174_600;43.7940958349672;11.1763229233417;Brozzi Golubovich
7@FM5356_600;43.7767883181806;11.1442105684014;Campo Sportivo
7@FM5366_600;43.776206728248;11.1453259893651;Gemmi Interna
7@FM5414_600;43.7653490554136;11.1867327938707;Prati
7@FM5432_600;43.8263670239679;11.1982093957791;Moravia
7@FM5435_600;43.826190779507;11.1979559062605;Via Di Rimaggio
7@FM5446_600;43.7158247996875;11.2957446648074;Cimitero San Martino
7@FM5473_600;43.7522730517168;11.1871180978228;Cioppi
7@FM5529_600;43.7642047410987;11.185366522505;Giovanni Prati
7@FM5534_600;43.784962809566;11.3643803616807;Media Compiobbi
7@FM5536_600;43.7846254249518;11.3711011712915;Aretina Pignino
7@FM5537_600;43.7853149432332;11.3725824665046;Aretina Murri
7@FM5642_600;43.8385943410277;11.2067592526112;Rapisardi
7@FM5643_600;43.8392411689234;11.2113862328837;Colonnata
7@FM5644_600;43.8378252484474;11.2106158248783;Pepe
7@FM5645_600;43.8372579429791;11.2088518740949;Ugo Bassi
7@FM5773_600;43.7750876919873;11.1429507722645;Porto 02
7@FM5841_600;43.7598387493034;11.1921687584492;Scuola Spinelli
7@FM5843_600;43.7616121274467;11.1913088342551;Scuola Campana
7@FM5858_600;43.7684519404775;11.1338195938464;Barontini
7@FM5859_600;43.7683411868972;11.1339647445167;Barontini 02
7@FM5864_600;43.7860802174567;11.0976340682482;Macelli
7@FM5865_600;43.7914247092534;11.0985652471218;Pistelli
7@FM5868_600;43.7912982919477;11.0983402085528;Setaiolo
7@FM5869_600;43.7697258763367;11.1029901858253;Fs Lastra A Signa
7@FM5870_600;43.7671903715026;11.1028003702643;Variante Rimaggio
7@FM5871_600;43.7649524455981;11.102096111513;Vecchia Pisana
7@FM5872_600;43.7633345926334;11.1019447106246;Villa Il Serraglio
7@FM5873_600;43.7614879855375;11.100279051599;Borro Di Rimaggio
7@FM5874_600;43.7582514428175;11.0968351239652;Poggio Del Mandorlo
7@FM5875_600;43.7527501371716;11.0919307677863;Villa Bartolini
7@FM5876_600;43.751357785828;11.0907721547105;Scorciatoia
7@FM5877_600;43.7477365664089;11.0893931949968;Maremmana
7@FM5878_600;43.742295205156;11.0861193557016;Le Quattro Strade
7@FM5885_600;43.7115155948608;11.0755337729105;Lastrico
7@FM5887_600;43.7095229754393;11.0704784654046;De' Morelli
7@FM5888_600;43.7108234186848;11.0682735292693;Ginestra Fiorentina
7@FM5889_600;43.7154927096361;11.0692177698585;Case Passeri
7@FM5890_600;43.720524898382;11.0727508175035;Case Poccianti
7@FM5891_600;43.7261490768406;11.077604824082;Villa Allegri
7@FM5892_600;43.7304361098275;11.0815045981845;La Luna
7@FM5893_600;43.7367163995213;11.0817361953858;Spicchiello
7@FM5894_600;43.7423765259442;11.0861035524703;Le Sorti
7@FM5895_600;43.7471052539481;11.089205111838;Poggio Ramerino
7@FM5896_600;43.75086922104;11.090655775509;Il Pontaccio
7@FM5897_600;43.7528815814256;11.0921278731116;Belfiore
7@FM5898_600;43.75792336593;11.0965596948706;Tiro A Segno
7@FM5899_600;43.761708640605;11.1007650510325;La Falterona
7@FM5900_600;43.7635874433006;11.1019038747966;Molino Della Falterona
7@FM5901_600;43.7648408018463;11.1020471654707;Ponte Torto
7@FM5902_600;43.7673398911219;11.1027481497144;Vecchia Pisana S. Lucia
7@FM5903_600;43.7698301920422;11.1031926337887;Lastra A Signa Rimaggio
7@FM5904_600;43.7717644045502;11.1057205664865;Di Sotto
7@FM5907_600;43.7305427556673;11.1007660200245;Pianacci
7@FM5908_600;43.7246337843529;11.0918300566473;La Casetta
7@FM5909_600;43.7210520134564;11.0865689360063;Villa Martorelli
7@FM5910_600;43.7169305687243;11.0827467996192;San Martino A Carcheri
7@FM5911_600;43.7134445651748;11.0776422783018;Carcheri
7@FM5923_600;43.7423711979307;11.0846689983955;Sant'Andrea
7@FM5924_600;43.7449009271329;11.0822155213297;Case Buchette
7@FM5925_600;43.7467554261196;11.0807459999842;Gello
7@FM5926_600;43.7490209554099;11.077467966524;San Salvatore
7@FM5927_600;43.7482443616164;11.0741249557038;Villa Medici
7@FM5928_600;43.7479498584401;11.0724924275976;Il Pinone
7@FM5930_600;43.746165625371;11.0690992929248;Malmantile
7@FM5931_600;43.7448705045813;11.0675301962752;Lorenzo Lippi
7@FM5932_600;43.7439484911767;11.0652428295114;San Pietro In Selva
7@FM5934_600;43.743839381406;11.0650527906448;Malmantile De Gasperi
7@FM5935_600;43.7448202015121;11.067573484206;Le Macine
7@FM5936_600;43.7462319861933;11.0691636775865;Malmantile Piazza Piave
7@FM5937_600;43.7479908514261;11.0727142966497;Via Ferrucci
7@FM5938_600;43.748197774041;11.0739634389542;Le Mura
7@FM5939_600;43.7490519248917;11.0777453868053;Sp 73
7@FM5940_600;43.7468195416278;11.0806861233383;Via Di Gello
7@FM5941_600;43.7449511224096;11.0821784515582;Bracciatica
7@FM5942_600;43.7423595957259;11.0848114115711;Pollaiolo
7@FM5947_600;43.8721462378219;11.1703025871424;Chiusa 01
7@FM5948_600;43.8782698277092;11.176622472929;Chiusa 03
7@FM5949_600;43.8826209167751;11.1805059240532;Chiusa 05
7@FM5950_600;43.8858675483867;11.1814008839745;Bellini 01
7@FM5951_600;43.8898287007495;11.182571709301;Bellini 03
7@FM5952_600;43.8936650567947;11.1832543487264;Di Carraia
7@FM5953_600;43.8959136091902;11.183373891418;Grandi
7@FM5954_600;43.8971673403999;11.1837263275153;Santi
7@FM5955_600;43.8977073712446;11.1867973971331;Calenzano Carraia
7@FM5960_600;43.8939610813335;11.1844884056508;Bellini 06
7@FM5961_600;43.8900369329181;11.1825536711199;Bellini 04
7@FM5962_600;43.8860158815661;11.1814125238705;Bellini 02
7@FM5963_600;43.8878681787475;11.1918843869204;Di Legri
7@FM5964_600;43.894089441675;11.2000824604038;Di Legri 03
7@FM5965_600;43.9085159945627;11.2164483786893;Di Legri 05
7@FM5966_600;43.9110399519617;11.2188428675767;Di Legri 07
7@FM5967_600;43.9140659813961;11.2241192723998;Legri
7@FM5968_600;43.9113296276151;11.2189938030218;Di Legri 08
7@FM5969_600;43.9081806654789;11.2160980738169;Di Legri 06
7@FM5970_600;43.8946852233645;11.2002351344029;Di Legri 04
7@FM5971_600;43.888212129476;11.1924930661828;Di Legri 02
7@FM5972_600;43.8824369034693;11.1802409787906;Chiusa 06
7@FM5973_600;43.8780884392204;11.1764555502264;Chiusa 04
7@FM5974_600;43.8725024393212;11.1707465168852;Chiusa 02
7@FM5975_600;43.8964496930498;11.1755681797003;Cimitero Carraia
7@FM5976_600;43.7728011552629;11.0904492618183;Livornese
7@FM5977_600;43.7758904287513;11.0701182214362;La Lisca
7@FM5979_600;43.7603460137829;11.0591454447141;Brucianesi
7@FM5980_600;43.7581284944697;11.0537899931648;Livornese 17
7@FM5981_600;43.7658516145937;11.0390698361705;Camaioni
7@FM5982_600;43.7560058888372;11.0302405079976;Livornese 21
7@FM5984_600;43.7364239286396;11.0235948667564;Montelupo Gramsci
7@FM5985_600;43.7347992285826;11.0208783759241;Montelupo Matteotti 01
7@FM5986_600;43.7366659682179;11.0239087427228;Montelupo Gramsci 02
7@FM5987_600;43.7372296975967;11.0271532446244;Bozzeto
7@FM5988_600;43.7564535317084;11.0301298789849;Livornese 16
7@FM5989_600;43.7658363941754;11.0396703132677;Camaioni 02
7@FM5990_600;43.7579657753566;11.0548278748344;Livornese 14
7@FM5991_600;43.7606775590277;11.0593034066584;Brucianesi 02
7@FM5992_600;43.7761955139654;11.0701753473626;La Lisca 02
7@FM5993_600;43.7787305668907;11.0795638817945;Porto Di Mezzo Gramsci
7@FM5994_600;43.7787431312079;11.0796155759966;Porto Di Mezzo Livornese
7@FM5999_600;43.8364543657825;11.1930542325956;Presciani
7@FM6000_600;43.732372393658;11.020282808944;Caverni
7@FM6004_600;43.7325745259775;11.0205627755704;Caverni 02
7@FM6005_600;43.7347257096598;11.0215071940456;Montelupo Matteotti 02
7@FM6006_600;43.7385084987453;11.0294192267794;Montaluzzo
7@FM6011_600;43.7323798685937;11.0968243229578;Podere Barca
7@FM6013_600;43.7364399918847;11.0963606986508;Marliano
7@FM6700_600;43.8053131519806;11.1153776877634;Indicatorio Pistoiese
7@FM6701_600;43.8023472639655;11.1257649227225;Campana 2 Giugno
7@FM6702_600;43.7967906296015;11.1258444061991;San Mauro Piazza Moro
7@FM6703_600;43.7948852030824;11.1276008790866;San Mauro Fedi
7@FM6704_600;43.7932166161569;11.1243721828727;San Mauro Balduccia
7@FM6705_600;43.7926964482627;11.1478573513863;Trento San Donnino
7@FM6706_600;43.7844740812555;11.0926705727858;Xx Settembre Scuole
7@FM6707_600;43.7836327809461;11.0892670693544;Alberti Cimitero
7@FM6708_600;43.7809776500996;11.0908709474607;Signa Castracani
7@FM6709_600;43.7787659775934;11.0931548431625;Signa Garibaldi
7@FM6710_600;43.7777614811273;11.0914671146543;Signa Di Castello
7@FM6711_600;43.7762294730022;11.0925273562949;Signa Cavalcanti
7@FM6712_600;43.7907071499988;11.1305225046576;Molina Dei Bassi
7@FM6713_600;43.7920878670038;11.1284197925629;San Mauro Molina
7@FM6714_600;43.7942843370589;11.129406691831;San Mauro Piazza Ciampi
7@FM6715_600;43.7958791549808;11.1298253684979;San Mauro Pozzo Rosso
7@FM6716_600;43.7967639682901;11.127518408438;Centro Sportivo Sorms
7@FM6717_600;43.7984916252903;11.127331127888;San Mauro Lavatoi
7@FM6718_600;43.8023359546756;11.1258888335115;Campana Centro Sportivo
7@FM6719_600;43.8038506926439;11.1257731924757;Signa Primo Maggio
7@FM6720_600;43.8049980652043;11.1144031032298;Indicatorio Tiziano
7@FM6721_600;43.786183678702;11.0966574407077;Colli Macelli
7@FM6722_600;43.7851949300468;11.0950958200427;De Gasperi Scuole
7@FM6723_600;43.81333303284;11.0628185305504;Signa De Amicis
7@FM6724_600;43.8122258325608;11.0737465493371;Pistoiese Molino
7@FM6725_600;43.8086599422562;11.0802123607186;Bardazzi Pertini
7@FM6726_600;43.8012293508942;11.074915207436;Bardazzi Don Lastri
7@FM6727_600;43.7997731944632;11.0747824397694;Piazza Lecore
7@FM6728_600;43.7980740593109;11.0766254605858;Montagliari
7@FM6729_600;43.7878125246616;11.0829191036317;Castelletti
7@FM6730_600;43.7837700490228;11.0888308050576;Castelletti Cimitero
7@FM6731_600;43.7877257410466;11.0832345608485;Castelletti Beccheria
7@FM6732_600;43.797953756572;11.0768046393818;Montagliari Della Mora
7@FM6733_600;43.8000638329167;11.074643332509;Della Rinalda Piazza Lecore
7@FM6734_600;43.8010848494807;11.07493972792;Signa Bardazzi
7@FM6735_600;43.808506300869;11.080244323736;Bardazzi Pistoiese
7@FM6736_600;43.810446685118;11.0839421043718;Pistoiese Bardazzi
7@FM6737_600;43.7915142005732;11.126127792393;San Mauro Della Lama
7@FM7039_600;43.8409415707839;11.1334404966563;San Quirico
7@FM7041_600;43.7395969155049;11.0271080901735;Sanminiatello
7@FM7042_600;43.7337151629067;11.0199585606905;Porro
7@FM7043_600;43.7335330306179;11.0198204440276;Giro Delle Mura
7@FM7072_600;43.8284852070722;11.133445844628;Scuola Garibaldi
7@FM7112_600;43.8215221694969;11.1365164039539;Santo Stefano
7@FM7113_600;43.8214654872079;11.1364180091508;Primo Maggio
7@FM7114_600;43.8230762486758;11.1333237351541;Ponte Sul Bisenzio
7@FM7125_600;43.8615818458244;11.1616986491337;Cimitero Calenzano
7@FM7129_600;43.7692963422217;11.1026023990177;Lastra A Signa Fs
7@FM7169_600;43.7635669478547;11.059619964187;Navicellai
7@FM7205_600;43.8487237896712;11.1624749744098;Caponnetto
7@FM7216_600;43.7616495194368;11.1763119522497;Donizetti Scuola Marconi
7@FM8801_600;43.7967396589519;11.2056539981359;Gori Geminiani
7@FM8820_600;43.7992363123837;11.2352446614543;Panciatichi Rifredi Fs
7@FM8821_600;43.8027580068339;11.2474060999275;Palagi T1 Careggi
7@FM8822_600;43.7985516338487;11.2455618027563;Alderotti Del Garbo
7@FM8848_600;43.799271742098;11.2078441627458;Santoni T2 Guidoni
7@FM8849_600;43.7982438404236;11.2074019776269;Geminiani Poste
8@MLF024_600;43.7284249973943;11.0123510159463;Montelupo3 Sn
9@F0002_600;43.7777265748945;11.2384886192965;Stazione Leopolda
BRP009_600;43.7376835576055;11.2974043016504;Chiantigiana Longo
BRP012_600;43.7553032657394;11.3179155664687;Gobetti Volta Granacci
BRP013_600;43.7483297200317;11.3289496718473;Roma Otto Marzo
BRP015_600;43.7481935853103;11.3350821026465;Roma Martellina
BRP016_600;43.7479451597493;11.3352605259258;Roma Parcheggio
BRP037_600;43.7375251499936;11.2974463605416;Cimitero San Piero A Ema
BRP042_600;43.7534403783561;11.3134326233869;Roma Volta Gobetti
BRP058_600;43.7524672261134;11.3187997102761;Roma Robinson
BRP059_600;43.7522188033001;11.3194474759633;Roma Procacci
BRP062_600;43.7323101811027;11.305586201613;Ospedale Annunziata
BRP063_600;43.7324952139863;11.3053403144784;Osma Parcheggio
BRP094_600;43.7346778859569;11.2966576115833;Chiantigiana Dell'Antella
BRP095_600;43.7338348866706;11.296971003502;Chiantigiana Belmonte
BRP098_600;43.7333504092455;11.2984212637081;Di Antella Belmonte
BRP106_600;43.7334330732964;11.2987876197003;Di Antella Ponte A Niccheri
BRP117_600;43.7540975570679;11.3085407407692;Roma Rodolico
BRP184_600;43.7281084356297;11.2950626616927;Chiantigiana Alighieri
BRP185_600;43.7262222926156;11.2929108269881;Chiantigiana Borgo Sani
BRP186_600;43.7242185682555;11.2931747172124;Grassina Umberto I
BRP187_600;43.7265224828108;11.2932062862012;Chiantigiana Bartolini
BRP188_600;43.728824699387;11.2955817937832;Chiantigiana Campigliano
BRP190_600;43.73566367045;11.2966627109586;Chiantigiana Ponte A Niccheri
BRP201_600;43.754798434677;11.3190559060186;Gobetti Volta Perosi
BRP205_600;43.7314016200497;11.3106715524122;Di Antella 05
BRP206_600;43.7300945627542;11.3154170150862;Di Antella Torricella
BRP207_600;43.7292726085391;11.3170229527225;Brig. Partigiane Torricella
BRP208_600;43.7281462511809;11.3193646256602;Brig. Partigiane Giardini
BRP209_600;43.7264785650535;11.3216808972536;Antella
BRP210_600;43.7280870949894;11.3201673159755;Di Antella Peruzzi
BRP211_600;43.7295347228807;11.3173037692393;Di Antella Pertini
BRP212_600;43.7303037729413;11.3150898416369;Di Antella Romanelli
BRP213_600;43.7318599525084;11.3093776882568;Di Antella 06
BRP216_600;43.7459707545148;11.3380443036644;Croce A Varliano
BRP217_600;43.7527402569768;11.3173244147545;Roma I Ponti
BRP218_600;43.7483065907528;11.330534549508;Roma Borrani
BRP219_600;43.7486087250819;11.3278066795975;Roma Dallapiccola
BRP220_600;43.7496785870344;11.3245992018035;Roma Mattei
BRP221_600;43.7520133623498;11.3211980013273;Roma Fratelli Orsi
BRP224_600;43.7538990181123;11.3103450301503;Roma Olmi
BRP234_600;43.7538394801959;11.3099281852276;Roma Pieve A Ripoli
BRP235_600;43.7534692406503;11.3128965278837;Roma Bocci
BRP238_600;43.7507564916423;11.3225835865092;Roma Agnoletti
BRP239_600;43.7492493305206;11.3254594396997;Roma Due Giugno
BRP241_600;43.7481729441434;11.3329481841622;Roma Giusiani
CAL006_600;43.8459455756497;11.1802714126735;Alighieri Il Neto
CAL008_600;43.8590479900353;11.1749474854093;Giusti Tessitori
CAL009_600;43.8607716237935;11.1715106088892;Giusti Carpugnane
