stop_id,stop_name,stop_lat,stop_lon,stop_code
"FI0241_600","Falcucci Lungo L'Affrico","43.7774498955682","11.2901124117729","FI0241"
"FI0243_600","Fanti Calatafimi","43.7816281395218","11.2867101345364","FI0243"
"FI0245_600","Mille Sette Santi","43.7813300799542","11.2781957438017","FI0245"
"FI0246_600","Mille Pacinotti","43.7841435805925","11.2730023696296","FI0246"
"FI0247_600","Pacinotti Volta","43.7845053519546","11.2731465722412","FI0247"
"FI0248_600","Olio Duomo","43.7730173377281","11.2540409602877","FI0248"
"FI0255_600","Fabbroni Gioia","43.7896600113454","11.2540545171274","FI0255"
"FI0256_600","Vittorio Emanuele Giorgini","43.7923636362022","11.251640844626","FI0256"
"FI0257_600","Vittorio Emanuele Poggetto","43.7932448376028","11.248041493221","FI0257"
"FI0258_600","Celso","43.7948080327286","11.2454681559286","FI0258"
"FI0259_600","Mercati","43.7948040641706","11.2488737148795","FI0259"
"FI0260_600","Cappuccini","43.7957583377266","11.2509355754137","FI0260"
"FI0261_600","Scuola Di Ingegneria","43.7974800667888","11.254026979014","FI0261"
"FI0262_600","Massaia","43.7949475711107","11.2534702895056","FI0262"
"FI0263_600","Vittorio Emanuele Stibbert","43.7922115460213","11.2518200759447","FI0263"
"FI0264_600","Fabbroni Bigozzi","43.7896081846628","11.2548557608304","FI0264"
"FI0265_600","Panzani Unita'","43.7743523649088","11.2507491464208","FI0265"
"FI0266_600","Dalla Chiesa Campeggio","43.7655949797484","11.3152695004419","FI0266"
"FI0267_600","Santa Reparata","43.7790463604913","11.2566077380631","FI0267"
"FI0269_600","Stazione Montelungo","43.7807659034555","11.2466742526376","FI0269"
"FI0272_600","Arcipressi","43.7665019724024","11.2121953301745","FI0272"
"FI0274_600","Legnaia","43.7695268433712","11.2156956743159","FI0274"
"FI0275_600","Pollaiolo Cigoli","43.7710256108314","11.2147833975581","FI0275"
"FI0276_600","Stazione Orti Oricellari","43.7764996145094","11.2459179963664","FI0276"
"FI0277_600","Foggini Talenti","43.7717086207596","11.2122925905305","FI0277"
"FI0278_600","Gennarelli","43.7777959184264","11.2782557060547","FI0278"
"FI0279_600","Massa Fedi","43.7797143015034","11.2040602280993","FI0279"
"FI0280_600","Massa Bassi","43.7803065531608","11.2011275713688","FI0280"
"FI0281_600","Massa Sansepolcro","43.7809456341696","11.1985647151343","FI0281"
"FI0282_600","Indiano Cascine","43.7925669462074","11.1982109753776","FI0282"
"FI0289_600","Giacomini","43.7835955055209","11.2650126154346","FI0289"
"FI0290_600","Del Prete Piccagli","43.7969174875119","11.2278592508719","FI0290"
"FI0291_600","Magellano Dei","43.7982474127466","11.2321427630148","FI0291"
"FI0292_600","Magellano Panciatichi","43.8001947590185","11.233027953738","FI0292"
"FI0293_600","Panciatichi Tre Pietre","43.802279402188","11.2308400601518","FI0293"
"FI0296_600","Piazza Mattei","43.8025466773677","11.2302194998549","FI0296"
"FI0297_600","Panciatichi Pancaldo","43.8015654811414","11.2314365862152","FI0297"
"FI0298_600","Campo Sportivo Rifredi","43.7998111012396","11.23275261453","FI0298"
"FI0299_600","Magellano Caciolle","43.7977732881207","11.2315253466853","FI0299"
"FI0300_600","Del Prete Barsanti","43.7972145209723","11.227632566619","FI0300"
"FI0301_600","T1 Cascine - Carlo Monni","43.7779812094309","11.230958088025","FI0301"
"FI0306_600","Marconi Caselli","43.7836427134784","11.2769041840849","FI0306"
"FI0307_600","Baracca Allori","43.7942383590921","11.2100445494023","FI0307"
"FI0309_600","Indiano Peretola","43.7926003005048","11.1978812723902","FI0309"
"FI0310_600","Sarti Canova","43.7828155166171","11.187456629623","FI0310"
"FI0316_600","Cigoli","43.7727516026911","11.2144572886603","FI0316"
"FI0317_600","Sant'Angelo","43.7703920210625","11.2158844264568","FI0317"
"FI0319_600","Scipione Ammirato","43.7704599148786","11.2806001442797","FI0319"
"FI0320_600","Landucci Fra' Paolo Sarpi","43.7723483300217","11.2784603050196","FI0320"
"FI0321_600","Oberdan Bovio","43.7729919633939","11.2748519784591","FI0321"
"FI0322_600","Segni","43.775066842507","11.2717062589828","FI0322"
"FI0323_600","Mattonaia","43.7732216579462","11.2688661864976","FI0323"
"FI0325_600","Colonna Liceo Castelnuovo","43.7747973380932","11.2648744900895","FI0325"
"FI0326_600","Colonna Museo Archeologico","43.7760677004227","11.2622087516669","FI0326"
"FI0329_600","Sant'Egidio","43.7725947598991","11.260618084959","FI0329"
"FI0331_600","Pescaia Di Santa Rosa","43.7698895935426","11.246449837508","FI0331"
"FI0332_600","Soderini Torrino Santa Rosa","43.7716577981182","11.2414579226995","FI0332"
"FI0333_600","Lungarno Di Santa Rosa","43.7726219667007","11.2384327436246","FI0333"
"FI0334_600","Santa Maria Al Pignone","43.7734284284239","11.2354109091232","FI0334"
"FI0335_600","Aretina De Nicola","43.7678986989004","11.2981075767956","FI0335"
"FI0336_600","Pollaiolo Ammannati","43.7722289124748","11.2215820094544","FI0336"
"FI0337_600","Pollaiolo Cortona","43.7716030073725","11.2179714830451","FI0337"
"FI0338_600","Pier Della Francesca Pisana","43.7703248175775","11.2121531551566","FI0338"
"FI0339_600","Pisana Legnaia","43.7701301917682","11.2147612109572","FI0339"
"FI0340_600","Pisana Sant'Angelo","43.7701167749461","11.2166135161678","FI0340"
"FI0341_600","Pisana Fra' Diamante","43.7708056387856","11.2210124363628","FI0341"
"FI0342_600","Filarete Guido Da Siena","43.7657203716296","11.2139663770544","FI0342"
"FI0343_600","Cimitero Di Soffiano","43.7619090900334","11.2167615078966","FI0343"
"FI0344_600","Matteo Di Giovanni","43.7659954531094","11.2176554735117","FI0344"
"FI0346_600","Porta San Frediano","43.7706666452566","11.2392015469603","FI0346"
"FI0347_600","San Frediano Cestello","43.7698185824956","11.2434429567561","FI0347"
"FI0348_600","San Frediano Serragli","43.7691938291546","11.2458898505011","FI0348"
"FI0349_600","Ariosto Dell'Orto","43.7688719950556","11.2395818330093","FI0349"
"FI0352_600","Santissima Annunziata","43.7769994071891","11.2605200508754","FI0352"
"FI0353_600","Colonna Liceo Michelangiolo","43.7743515787825","11.2655054531376","FI0353"
"FI0354_600","Niccolini","43.7730092123137","11.268324817457","FI0354"
"FI0355_600","Leopardi Gramsci","43.7724618619707","11.2704971221128","FI0355"
"FI0356_600","Mazzini Bovio","43.77457293671","11.2727732202745","FI0356"
"FI0357_600","Oberdan Campanella","43.7723039494847","11.2750402157842","FI0357"
"FI0358_600","Landucci Da Bisticci","43.7722113988377","11.278554502933","FI0358"
"FI0359_600","Villa Arrivabene","43.7703462539417","11.280881586761","FI0359"
"FI0360_600","Mille Passavanti","43.7854715584595","11.2702875627216","FI0360"
"FI0361_600","Volta Galvani","43.7844084464428","11.2757526570469","FI0361"
"FI0362_600","Volta Ferraris","43.7860190273518","11.2809961631612","FI0362"
"FI0363_600","Piazza Edison","43.7869501007558","11.283514068865","FI0363"
"FI0364_600","Di San Domenico Edison","43.7882299147657","11.2856989149804","FI0364"
"FI0365_600","Di San Domenico Palmerino","43.7906595671693","11.2870525511212","FI0365"
"FI0366_600","Di San Domenico Frullino","43.792911031024","11.2868577619187","FI0366"
"FI0367_600","Di San Domenico Curvone","43.795275034206","11.2841279764655","FI0367"
"FI0368_600","Di San Domenico Colline","43.7966629111694","11.2863110542989","FI0368"
"FI0369_600","Di San Domenico Presidio Asl","43.7990789312877","11.2852565156339","FI0369"
"FI0370_600","Di San Domenico Istituto Europeo","43.8006921102872","11.2854034959317","FI0370"
"FI0381_600","Di San Domenico Piazzuola","43.7988757368726","11.2850623108632","FI0381"
"FI0382_600","Di San Domenico Camerata","43.7962552991429","11.2864337873475","FI0382"
"FI0383_600","Di San Domenico Da Todi","43.7954890725349","11.2838429784857","FI0383"
"FI0384_600","Di San Domenico Donati","43.7925976732483","11.2867696784809","FI0384"
"FI0385_600","Di San Domenico Gianni","43.7902117739569","11.2867687695457","FI0385"
"FI0386_600","Edison Volta","43.786675548597","11.282385101724","FI0386"
"FI0387_600","Volta Cocchi","43.785767659045","11.2802516256753","FI0387"
"FI0388_600","Volta Aldini","43.7848970287357","11.2781168963687","FI0388"
"FI0389_600","Volta Piazzuola","43.785258861083","11.2730601843428","FI0389"
"FI0390_600","Volta Cure","43.7866842786388","11.2697462660652","FI0390"
"FI0392_600","Europa Romania","43.7570612626066","11.2972981621057","FI0392"
"FI0393_600","Europa Turchia","43.7569000273543","11.2943449396395","FI0393"
"FI0394_600","Giannotti Piazza Bartali","43.7566552915059","11.288654537118","FI0394"
"FI0395_600","Giannotti Traversari","43.7583143987715","11.2866792317936","FI0395"
"FI0396_600","Giannotti Bocchi","43.7604108800127","11.2847120235332","FI0396"
"FI0397_600","Giannotti Gavinana","43.7617498005244","11.2834912256417","FI0397"
"FI0398_600","Salutati Bruni","43.7625896747634","11.2790804492457","FI0398"
"FI0399_600","Baldovini","43.7628727506687","11.2752680366089","FI0399"
"FI0400_600","Orsini Ferrucci","43.7636101913664","11.2723703575094","FI0400"
"FI0401_600","Amendola Arnolfo","43.7671457558825","11.2713799074344","FI0401"
"FI0402_600","Amendola Gioberti","43.7696843196708","11.2711747307622","FI0402"
"FI0403_600","Gramsci Beccaria","43.7718007708403","11.2711430388892","FI0403"
"FI0404_600","Gramsci Segni","43.7742355003625","11.2709525511309","FI0404"
"FI0405_600","Gramsci Donatello","43.7763316493369","11.2692239723498","FI0405"
"FI0406_600","Matteotti Artisti","43.7788423573216","11.2667662435615","FI0406"
"FI0407_600","Matteotti Valori","43.7817347007257","11.2641842882903","FI0407"
"FI0414_600","Piazza Dalmazia","43.7945916818757","11.2399786203772","FI0414"
"FI0423_600","Matteotti Lamarmora","43.7822633568582","11.2634042628856","FI0423"
"FI0424_600","Matteotti Borgo Pinti","43.778683516576","11.2668897211631","FI0424"
"FI0425_600","Piazzale Donatello","43.7768010898489","11.2682538792704","FI0425"
"FI0426_600","Gramsci Mattonaia","43.7740457054008","11.2709888537085","FI0426"
"FI0427_600","Gramsci Porta Alla Croce","43.7715313997407","11.2708796858592","FI0427"
"FI0428_600","Giovine Italia","43.7689117090518","11.2697306741294","FI0428"
"FI0429_600","Pecori Giraldi","43.7658950470006","11.2704349542077","FI0429"
"FI0430_600","Orsini Michelangiolo","43.7634613975267","11.2726085254771","FI0430"
"FI0431_600","Salutati Cecchi","43.7622762134036","11.2749317407164","FI0431"
"FI0432_600","Salutati Ripoli","43.762443649011","11.2798559906206","FI0432"
"FI0433_600","Salutati Gavinana","43.7624079691736","11.2820938549993","FI0433"
"FI0435_600","Torcicoda Tigli","43.7752299319998","11.2203654918536","FI0435"
"FI0436_600","Torcicoda Acacie","43.7758916486698","11.2175864448958","FI0436"
"FI0437_600","Torcicoda Magnolie","43.7766049410704","11.2160906544084","FI0437"
"FI0438_600","Torcicoda Platani","43.7780669149268","11.2131282942287","FI0438"
"FI0439_600","Modigliani Torcicoda","43.7785031443181","11.211291269682","FI0439"
"FI0440_600","Modigliani Ciseri","43.7792906411074","11.2068840870104","FI0440"
"FI0441_600","Canova Argin Grosso","43.7835169642367","11.1889098628475","FI0441"
"FI0442_600","Argin Grosso Canova","43.7839543367057","11.1928636860807","FI0442"
"FI0443_600","Argin Grosso S.M. A Cintoia","43.7833946031968","11.1962234261303","FI0443"
"FI0444_600","Argin Grosso Assisi","43.782679142615","11.2004178351518","FI0444"
"FI0445_600","Argin Grosso Fedi","43.7821865413198","11.203553107464","FI0445"
"FI0446_600","Argin Grosso Ciseri","43.7817770198063","11.2068109321024","FI0446"
"FI0447_600","Torcicoda Argin Grosso","43.7802648282802","11.2105159424771","FI0447"
"FI0448_600","Torcicoda Sernesi","43.7779058577369","11.2133087424558","FI0448"
"FI0449_600","Torcicoda Gerani","43.7766600850156","11.2158006847652","FI0449"
"FI0450_600","Torcicoda Ginestre","43.7755161272536","11.2183786715828","FI0450"
"FI0451_600","Torcicoda Azalee","43.7751662925537","11.2206287316167","FI0451"
"FI0453_600","Indipendenza Xxvii Aprile","43.779972345352","11.2538223860235","FI0453"
"FI0454_600","Fra' Bartolommeo Capponi","43.7828579882902","11.263838356092","FI0454"
"FI0455_600","Savonarola Giacomini","43.782828648701","11.2664531524973","FI0455"
"FI0456_600","Conti","43.7802836208954","11.2687987832758","FI0456"
"FI0457_600","Vasari","43.7820543280816","11.2709876776928","FI0457"
"FI0458_600","Campo D'Arrigo Sette Santi","43.7802521517456","11.2758123861608","FI0458"
"FI0461_600","Malta Toti","43.7759950817178","11.2817001613765","FI0461"
"FI0462_600","Malta Fanti","43.7749037063464","11.2837263618341","FI0462"
"FI0463_600","Fanti Cialdini","43.7767563869252","11.2863038183916","FI0463"
"FI0464_600","D'Annunzio Papini","43.7798630851692","11.2968263227139","FI0464"
"FI0465_600","D'Annunzio Da Maiano","43.7811918106937","11.2996997025547","FI0465"
"FI0466_600","D'Annunzio Centro Tecnico","43.7809450006058","11.3032358214478","FI0466"
"FI0467_600","D'Annunzio Ponte A Mensola","43.7815739027596","11.3084317102577","FI0467"
"FI0468_600","D'Annunzio Dei Ceci","43.7813305005876","11.3158532374479","FI0468"
"FI0469_600","D'Annunzio Buonarroti","43.7801942946054","11.3183151680371","FI0469"
"FI0470_600","D'Annunzio Buontalenti","43.7814024897613","11.320003829007","FI0470"
"FI0471_600","Settignano","43.7829906842944","11.3216000267006","FI0471"
"FI0472_600","D'Annunzio Mosca","43.7810707683183","11.319712885035","FI0472"
"FI0473_600","D'Annunzio Scuole","43.7806467721647","11.3177579296259","FI0473"
"FI0474_600","D'Annunzio Mezzaratta","43.7807726236357","11.3142149848055","FI0474"
"FI0475_600","D'Annunzio Poggio Gherardo","43.781344140462","11.3073262023918","FI0475"
"FI0476_600","D'Annunzio Del Ninfale","43.7809878194264","11.3031215870986","FI0476"
"FI0477_600","D'Annunzio Pirandello","43.7812638763551","11.2999214258356","FI0477"
"FI0478_600","D'Annunzio Fontebuoni","43.7794883295422","11.2962770131722","FI0478"
"FI0479_600","D'Annunzio Falcucci","43.7765536762346","11.293496834336","FI0479"
"FI0480_600","Fanti Piscina Costoli","43.7764995280593","11.2858668906431","FI0480"
"FI0481_600","Malta Costoli","43.7750765644115","11.2840870697867","FI0481"
"FI0482_600","Malta Puccioni","43.7763261883549","11.2809944256434","FI0482"
"FI0483_600","Fanti Stadio Ridolfi","43.7782103497338","11.2788740550832","FI0483"
"FI0485_600","Ficino","43.7809661007779","11.2684112547055","FI0485"
"FI0486_600","Savonarola Della Mirandola","43.7824316570355","11.2671760012628","FI0486"
"FI0487_600","Fra' Bartolommeo Matteotti","43.7828093291293","11.2635677830935","FI0487"
"FI0489_600","Indipendenza Nazionale","43.779266306332","11.254013312702","FI0489"
"FI0491_600","Bronzetti","43.7839054394249","11.2887621139545","FI0491"
"FI0492_600","Nicolodi","43.7846316158978","11.2855850394918","FI0492"
"FI0493_600","Baldesi","43.7845374237834","11.2826004154963","FI0493"
"FI0494_600","Marconi Mossotti","43.7839773145198","11.2795390570072","FI0494"
"FI0495_600","Piazza Sauro","43.7693685742629","11.2466185555951","FI0495"
"FI0496_600","Serragli Santa Monaca","43.76739230834","11.2454501907251","FI0496"
"FI0497_600","Serragli Campuccio","43.7653907074199","11.2442990092337","FI0497"
"FI0499_600","Calza Serragli","43.7612043544494","11.2420558573497","FI0499"
"FI0500_600","Imperiale Farinata Uberti","43.7573052714851","11.2433905388676","FI0500"
"FI0501_600","Gelsomino Magalotti","43.7522415472568","11.24421835959","FI0501"
"FI0503_600","Gelsomino Due Strade","43.7503414018838","11.2391915949395","FI0503"
"FI0504_600","Due Strade Senese","43.7498257524338","11.2356388575812","FI0504"
"FI0507_600","Gelsomino Grecchi","43.7503633115043","11.2396814645327","FI0507"
"FI0508_600","Gelsomino Poggio Imperiale","43.7520441331609","11.2441845849762","FI0508"
"FI0510_600","Imperiale Da Castiglione","43.7578807923142","11.24314671925","FI0510"
"FI0511_600","Calza Romana","43.7611034650295","11.2422593341773","FI0511"
"FI0512_600","Romana Boboli","43.7634120485401","11.2448224519294","FI0512"
"FI0513_600","Piazza San Felice","43.7649857264566","11.2478971089352","FI0513"
"FI0515_600","Marconi Dupre'","43.7832724845678","11.2758291544166","FI0515"
"FI0516_600","Marconi Carnesecchi","43.7837195597949","11.2782430345899","FI0516"
"FI0517_600","Marconi San Gervasio","43.7842066521429","11.2818064519026","FI0517"
"FI0518_600","Gasperi Antonelli","43.7834244121964","11.2842310585618","FI0518"
"FI0519_600","Cento Stelle Calatafimi","43.7826355408399","11.2876588334993","FI0519"
"FI0520_600","Lazio Liguria","43.7899166823476","11.168229228685","FI0520"
"FI0522_600","Curtatone","43.7737823543247","11.2420084776323","FI0522"
"FI0523_600","Giovanni Della Casa","43.7727122641004","11.2298298846813","FI0523"
"FI0524_600","Sanzio","43.7711270659084","11.233158656918","FI0524"
"FI0525_600","Aleardi Burchiello","43.7687025310067","11.2369726414746","FI0525"
"FI0526_600","Pratolini","43.767051625756","11.2401257540836","FI0526"
"FI0527_600","Petrarca Monti","43.7632804314225","11.2409788047893","FI0527"
"FI0528_600","Porta Romana","43.7607250947067","11.2414631985213","FI0528"
"FI0529_600","Machiavelli Michele Di Lando","43.7589773057593","11.2475959554925","FI0529"
"FI0530_600","Machiavelli Da Castiglione","43.7566842234963","11.2477274603971","FI0530"
"FI0531_600","Galileo Torricelli","43.7560697845989","11.2504550788664","FI0531"
"FI0532_600","Galileo San Leonardo","43.7548604419102","11.2513684737841","FI0532"
"FI0533_600","Galileo Giramontino","43.7573022886067","11.2574318559159","FI0533"
"FI0534_600","Galileo Passo All'Erta","43.7580958532179","11.2612379846821","FI0534"
"FI0535_600","Galileo San Miniato","43.7602726319527","11.2640700195822","FI0535"
"FI0536_600","Piazzale San Miniato","43.7623390291823","11.2652008215166","FI0536"
"FI0537_600","Michelangiolo San Miniato","43.7613020424098","11.2682300670538","FI0537"
"FI0538_600","Michelangiolo Di Gattaia","43.7585978380324","11.269068830257","FI0538"
"FI0539_600","Michelangiolo Palagi","43.757675705199","11.2710711543227","FI0539"
"FI0540_600","Michelangiolo Ferrucci","43.7629860917533","11.2722877134438","FI0540"
"FI0541_600","Cellini Fornace","43.7646715698063","11.2674381160309","FI0541"
"FI0542_600","Serristori Terrazza Marasco","43.7650562388078","11.2634771610261","FI0542"
"FI0543_600","Serristori Grazie","43.765527598752","11.2587677970181","FI0543"
"FI0544_600","Lungarno Alle Grazie","43.7668140744476","11.2599577268762","FI0544"
"FI0545_600","Zecca Vecchia Cavalleggeri","43.766476423547","11.2640510436996","FI0545"
"FI0546_600","Piazza Piave","43.7662298892163","11.26785574054","FI0546"
"FI0548_600","Mazzini Masaccio","43.7759643327858","11.2748043606531","FI0548"
"FI0549_600","Campo Marte Fs","43.7774487253555","11.2762061478193","FI0549"
"FI0550_600","Masaccio Giambologna","43.7791545841527","11.2726035725878","FI0550"
"FI0551_600","Masaccio Artisti","43.7817307787871","11.270052729243","FI0551"
"FI0552_600","Masaccio Botticelli","43.7842990313636","11.2674455093638","FI0552"
"FI0553_600","Pascoli Mafalda Di Savoia","43.7863695256518","11.2654187857461","FI0553"
"FI0554_600","Venti Settembre Orticoltura","43.7862390685388","11.2614244063696","FI0554"
"FI0555_600","Puccinotti","43.7865754600316","11.2591117145146","FI0555"
"FI0556_600","Ruffini","43.7852554413809","11.2559736559302","FI0556"
"FI0557_600","Poliziano","43.7840207936997","11.2565134130034","FI0557"
"FI0558_600","Santa Caterina D'Alessandria","43.7822827190473","11.2564002493822","FI0558"
"FI0561_600","Venti Settembre Ruffini","43.7849919212385","11.2565793394752","FI0561"
"FI0562_600","Venti Settembre Ponte Rosso","43.7862123090298","11.2613116711126","FI0562"
"FI0565_600","Della Robbia Artisti","43.7804887648864","11.2675359236396","FI0565"
"FI0566_600","Della Robbia La Farina","43.7792321865024","11.2687311698441","FI0566"
"FI0567_600","Masaccio La Farina","43.7786129501704","11.2729014692518","FI0567"
"FI0568_600","Mazzini Repetti","43.7761356583988","11.2750038299392","FI0568"
"FI0570_600","Zecca Vecchia Nazionale","43.7666251925469","11.2635860464803","FI0570"
"FI0571_600","Corso Dei Tintori","43.7675762072","11.25989015008","FI0571"
"FI0572_600","Serristori Demidoff","43.7653928980993","11.2592053126384","FI0572"
"FI0573_600","Serristori Piazza Poggi","43.7650173627037","11.2629399351108","FI0573"
"FI0574_600","Michelangiolo Bastioni","43.7631163123341","11.2718516279967","FI0574"
"FI0575_600","Michelangiolo Pietro Tacca","43.7574267310293","11.2706875252424","FI0575"
"FI0576_600","Michelangiolo Campo Assi","43.7588080582965","11.2693640400046","FI0576"
"FI0577_600","Michelangiolo Camping","43.7613733989613","11.2689439608263","FI0577"
"FI0578_600","Piazzale Il David","43.7625522620161","11.2648905344052","FI0578"
"FI0579_600","Galileo Monte Alle Croci","43.7597469885696","11.2631076453607","FI0579"
"FI0580_600","Galileo Erta Canina","43.7578657963198","11.2604426983373","FI0580"
"FI0581_600","Galileo Carraia","43.7571668449664","11.2571326757834","FI0581"
"FI0582_600","Galileo Forte Di Belvedere","43.7549539088079","11.252107943084","FI0582"
"FI0583_600","Galileo Machiavelli","43.7558263345761","11.2504411062583","FI0583"
"FI0584_600","Machiavelli Via Del Tivoli","43.7568717296178","11.2482189298627","FI0584"
"FI0585_600","Machiavelli Bobolino","43.7592200390575","11.2480261591948","FI0585"
"FI0586_600","Petrarca Porta Romana","43.761269453402","11.2413711066276","FI0586"
"FI0587_600","Petrarca Casone","43.7641020849454","11.24108931085","FI0587"
"FI0588_600","Piazza Tasso","43.7669868462642","11.2404448017641","FI0588"
"FI0589_600","Aleardi Monte Oliveto","43.7696186483454","11.2352472004367","FI0589"
"FI0590_600","Porte Nuove Marcello","43.7819176458238","11.2375354651991","FI0590"
"FI0591_600","Sant'Onofrio","43.7708429424297","11.2421481035623","FI0591"
"FI0594_600","Ripa Rocca Tedalda","43.7674564641679","11.3093218377653","FI0594"
"FI0596_600","Aretina Loretino","43.7694329716396","11.3235181396331","FI0596"
"FI0597_600","Rocca Tedalda Cappugi","43.7687890742302","11.3188729642292","FI0597"
"FI0598_600","Rocca Tedalda Spadaro","43.7687142438158","11.3172362959869","FI0598"
"FI0599_600","Rocca Tedalda Stradone","43.7680348751683","11.3112170225747","FI0599"
"FI0600_600","Rocca Tedalda Ripa","43.767869829876","11.3073561248598","FI0600"
"FI0601_600","Rocca Tedalda Aretina","43.767768787003","11.3034402445854","FI0601"
"FI0602_600","Aretina Gignoro","43.7678817149326","11.2996226523802","FI0602"
"FI0603_600","Aretina Casaccia","43.7682056743219","11.296497997052","FI0603"
"FI0604_600","Aretina Mari","43.7685974883233","11.2917825062413","FI0604"
"FI0605_600","Bellariva","43.7687002279739","11.2865251726858","FI0605"
"FI0606_600","Lanza Madonnone","43.768165929619","11.2847852582281","FI0606"
"FI0607_600","Lanza De Sanctis","43.7682481981617","11.2814753275339","FI0607"
"FI0608_600","Beato Angelico Ghirlandaio","43.7678065124627","11.2768574973013","FI0608"
"FI0609_600","Beato Angelico Amendola","43.7684089865976","11.2716948521421","FI0609"
"FI0610_600","Duca Degli Abruzzi","43.7685762627879","11.2703003645245","FI0610"
"FI0611_600","Agnolo","43.7699514275235","11.2659530418909","FI0611"
"FI0612_600","Salvemini","43.771315974363","11.2624746014277","FI0612"
"FI0613_600","Santa Maria Nuova","43.7735033235523","11.2590650117511","FI0613"
"FI0614_600","Pucci Duomo","43.7747258142439","11.2562223931773","FI0614"
"FI0616_600","Romito Baldinucci","43.785245787258","11.2468700724061","FI0616"
"FI0617_600","Bonaini Romito","43.7874180474102","11.2465180517904","FI0617"
"FI0618_600","Milanesi","43.7899728067573","11.245257517859","FI0618"
"FI0622_600","Gore","43.8054696747157","11.2419516660863","FI0622"
"FI0624_600","Pieraccini Parcheggio","43.8052210763229","11.2486446332195","FI0624"
"FI0625_600","Pieraccini Monna Tessa","43.8074280367143","11.25018831188","FI0625"
"FI0626_600","Ospedale Pediatrico Meyer","43.8100908436153","11.2503007006774","FI0626"
"FI0627_600","Pieraccini Careggi","43.8110725933793","11.2500531759156","FI0627"
"FI0628_600","Niccolo' Da Tolentino","43.8078612584636","11.2434972943889","FI0628"
"FI0629_600","Piazza Giovanni Meyer","43.8130525008707","11.2510103172118","FI0629"
"FI0630_600","Pieraccini Oblate","43.8106534453615","11.2498493850892","FI0630"
"FI0631_600","Pieraccini Cosimo Il Vecchio","43.8096059359873","11.2504643135358","FI0631"
"FI0632_600","Pieraccini Piastra","43.807333355463","11.2499671302939","FI0632"
"FI0633_600","Pieraccini Pronto Soccorso","43.8047575767483","11.248178144748","FI0633"
"FI0634_600","Corridoni Pisacane","43.7931977946079","11.2417303893468","FI0634"
"FI0636_600","Romito Richa","43.7875936615477","11.2452535533555","FI0636"
"FI0637_600","Romito Cosseria","43.7846774149277","11.2471346678954","FI0637"
"FI0639_600","Proconsolo","43.7718697587667","11.2578976812361","FI0639"
"FI0640_600","Ghibellina Bargello","43.7706228624081","11.2581209833612","FI0640"
"FI0641_600","Ghibellina Pepi","43.7700541120262","11.2625211877614","FI0641"
"FI0646_600","Arnolfo Cimabue","43.7672195165499","11.273103404278","FI0646"
"FI0647_600","Arnolfo Orcagna","43.7669706404728","11.275202915908","FI0647"
"FI0648_600","Sella De Sanctis","43.7669538595428","11.2825343095204","FI0648"
"FI0649_600","Sella Bellariva","43.7671133177919","11.2851955352846","FI0649"
"FI0650_600","Minghetti Rosadi","43.7686359105879","11.2880691547301","FI0650"
"FI0651_600","Aretina De Gasperi","43.768310025771","11.2934118755894","FI0651"
"FI0652_600","Aretina Monzani","43.7681275542908","11.2956812322161","FI0652"
"FI0653_600","Aretina Varlungo","43.7677064999777","11.3000523273559","FI0653"
"FI0654_600","Aretina Salandra","43.7674605857616","11.3026503648029","FI0654"
"FI0655_600","Aretina Bonomi","43.7671073088118","11.305880976296","FI0655"
"FI0656_600","Rocca Tedalda Menabrea","43.76806911422","11.3126393387983","FI0656"
"FI0657_600","Rocca Tedalda Villa Favard","43.7684851897734","11.3161000232332","FI0657"
"FI0659_600","Aretina Sant'Andrea","43.7691767797643","11.3237194289519","FI0659"
"FI0660_600","Verga Tozzi","43.7786217947145","11.2979580293637","FI0660"
"FI0661_600","Duse D'Annunzio","43.7788988679305","11.2948524482954","FI0661"
"FI0662_600","Duse Lungo L'Affrico","43.7794058791853","11.2915726470111","FI0662"
"FI0665_600","Pisana Ponte A Greve","43.7680746630595","11.191324987465","FI0665"
"FI0666_600","Saffi","43.7827680791908","11.2810309371339","FI0666"
"FI0667_600","Scala Porta Al Prato","43.7781977115916","11.2419741554016","FI0667"
"FI0670_600","Tartini Puccini","43.7864106749151","11.2259992057763","FI0670"
"FI0671_600","Boito Pergolesi","43.7875439875858","11.2203610864048","FI0671"
"FI0672_600","Manifattura Tabacchi","43.7859864420128","11.225591980741","FI0672"
"FI0673_600","Cascine Istituto Agrario","43.7836470125628","11.2222787136898","FI0673"
"FI0674_600","Cascine Scuola Di Agraria","43.7823605231851","11.2199164918673","FI0674"
"FI0675_600","Boito","43.7880847351232","11.2188561100274","FI0675"
"FI0676_600","Pergolesi Tartini","43.7876689721589","11.2207919374798","FI0676"
"FI0677_600","Tartini Manifattura","43.7872881096513","11.2225519323936","FI0677"
"FI0678_600","Tartini Cascine","43.7863671804351","11.2256900017521","FI0678"
"FI0679_600","Cascine Piazzale Kennedy","43.781086137994","11.2186291999211","FI0679"
"FI0681_600","Cascine Visarno","43.7833913528712","11.2222304035581","FI0681"
"FI0682_600","Cascine Paisiello","43.7857396299277","11.2255517499107","FI0682"
"FI0684_600","Sette Santi Dupre'","43.7812047278699","11.279289196012","FI0684"
"FI0685_600","San Gervasio Carnesecchi","43.7820486308112","11.2812148268811","FI0685"
